"Region","PHI","Barangay","Disease","No. of Cases","MW"
"MIMAROPA REGION","ORIENTAL MINDORO","DAO","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ORIENTAL MINDORO","GAMAO","Hand, Foot, and Mouth Disease","4","23"
"MIMAROPA REGION","ORIENTAL MINDORO","MALINAO","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ORIENTAL MINDORO","MULAWIN","Hand, Foot, and Mouth Disease","5","23"
"MIMAROPA REGION","ORIENTAL MINDORO","PINAGSABANGAN II","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ORIENTAL MINDORO","SANTIAGO","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ORIENTAL MINDORO","PAHILAHAN","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ORIENTAL MINDORO","SAN ISIDRO","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","PALAWAN","ALCOBA","Hand, Foot, and Mouth Disease","8","23"
"MIMAROPA REGION","PALAWAN","NARRA","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","PALAWAN","IRAAN","Hand, Foot, and Mouth Disease","4","23"
"MIMAROPA REGION","PALAWAN","BARANGAY 1","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","PALAWAN","BARANGAY III","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","PALAWAN","BARANGAY IV","Hand, Foot, and Mouth Disease","5","23"
"MIMAROPA REGION","PALAWAN","MAGARA","Hand, Foot, and Mouth Disease","4","23"
"MIMAROPA REGION","PALAWAN","NEW BARBACAN","Hand, Foot, and Mouth Disease","4","23"
"MIMAROPA REGION","PALAWAN","CARURAY","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","PALAWAN","NEW AGUTAYA","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ROMBLON","CAPACLAN","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","MAPULA","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","ESPAÑA","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ROMBLON","OTOD","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","BUSAY","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ROMBLON","COMBOT","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","PINAMIHAGAN","Hand, Foot, and Mouth Disease","3","23"
"MIMAROPA REGION","ROMBLON","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","PANDAN","Hand, Foot, and Mouth Disease","2","23"
"MIMAROPA REGION","ROMBLON","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF CALOOCAN","BARANGAY 177","Hand, Foot, and Mouth Disease","3","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MUNTINLUPA","PUTATAN","Hand, Foot, and Mouth Disease","5","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MUNTINLUPA","TUNASAN","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF PASIG","PINAGBUHATAN","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","BAGUMBAYAN","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","CALZADA","Hand, Foot, and Mouth Disease","3","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","LIGID-TIPAS","Hand, Foot, and Mouth Disease","3","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","LOWER BICUTAN","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","NORTH DAANG HARI","Hand, Foot, and Mouth Disease","3","23"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","SOUTH DAANG HARI","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","COMMONWEALTH","Hand, Foot, and Mouth Disease","2","23"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","GULOD","Hand, Foot, and Mouth Disease","3","23"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","PASONG TAMO","Hand, Foot, and Mouth Disease","3","23"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","PAYATAS","Hand, Foot, and Mouth Disease","4","23"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","TANDANG SORA","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","CITY OF BACOLOD","CABUG","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","CITY OF BACOLOD","TANGUB","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","GUILJUNGAN","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","ALIANZA","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BALINGASAG","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BUSAY","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","CALUMANGAN","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","DULAO","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","LAG-ASAN","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","MA-AO BARRIO","Hand, Foot, and Mouth Disease","14","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","PACOL","Hand, Foot, and Mouth Disease","4","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","10","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","SAGASA","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","TALOC","Hand, Foot, and Mouth Disease","6","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY 1 POB.","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY 3 POB.","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","CABAHUG","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","DAGA","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","TIGLAWIGAN","Hand, Foot, and Mouth Disease","3","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","TINAMPA-AN","Hand, Foot, and Mouth Disease","10","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BALINTAWAK","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BATUAN","Hand, Foot, and Mouth Disease","4","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","POBLACION I","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY VI-A","Hand, Foot, and Mouth Disease","7","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY VII","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY X","Hand, Foot, and Mouth Disease","5","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY XIII","Hand, Foot, and Mouth Disease","4","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY I","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY I-A","Hand, Foot, and Mouth Disease","4","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BARANGAY I-A","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","DON SALVADOR BENEDICTO","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","CROSSING PULUPANDAN","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BANDILA","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","NEGROS ORIENTAL","MASULOG","Hand, Foot, and Mouth Disease","5","23"
"NEGROS ISLAND REGION (NIR)","NEGROS ORIENTAL","DON ESPIRIDION VILLEGAS","Hand, Foot, and Mouth Disease","4","23"
"NEGROS ISLAND REGION (NIR)","SIQUIJOR","CANG-ALWANG","Hand, Foot, and Mouth Disease","2","23"
"NEGROS ISLAND REGION (NIR)","SIQUIJOR","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","ILOCOS NORTE","LANG-AYAN-BARAMBAN","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","ILOCOS NORTE","PAGDILAO","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","ILOCOS SUR","LINTIC","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","ILOCOS SUR","MANUEVA","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","ILOCOS SUR","BESALAN","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","ILOCOS SUR","BANI","Hand, Foot, and Mouth Disease","2","23"
"REGION I (ILOCOS REGION)","LA UNION","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION I (ILOCOS REGION)","LA UNION","POTTOT","Hand, Foot, and Mouth Disease","3","23"
"REGION I (ILOCOS REGION)","LA UNION","INABAAN NORTE","Hand, Foot, and Mouth Disease","3","23"
"REGION I (ILOCOS REGION)","PANGASINAN","MARAVILLA-ARELLANO EXT.","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","BATANES","RAELE","Hand, Foot, and Mouth Disease","3","23"
"REGION II (CAGAYAN VALLEY)","BATANES","SAN RAFAEL","Hand, Foot, and Mouth Disease","7","23"
"REGION II (CAGAYAN VALLEY)","BATANES","SANTA LUCIA","Hand, Foot, and Mouth Disease","3","23"
"REGION II (CAGAYAN VALLEY)","BATANES","SANTA MARIA","Hand, Foot, and Mouth Disease","5","23"
"REGION II (CAGAYAN VALLEY)","BATANES","SANTA ROSA","Hand, Foot, and Mouth Disease","3","23"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","CENTRO I","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","UGAC NORTE","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","CARIG","Hand, Foot, and Mouth Disease","3","23"
"REGION II (CAGAYAN VALLEY)","ISABELA","SINDON BAYABO","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","ISABELA","SINDON MARIDE","Hand, Foot, and Mouth Disease","3","23"
"REGION II (CAGAYAN VALLEY)","ISABELA","DIGUMASED","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","AMMOWEG","Hand, Foot, and Mouth Disease","5","23"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","DULLI","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","MASOC","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","CALAOCAN","Hand, Foot, and Mouth Disease","2","23"
"REGION II (CAGAYAN VALLEY)","QUIRINO","SAN LEONARDO","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","DILAGUIDI","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","DIMASESET","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","MAPALAD","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","PALEG","Hand, Foot, and Mouth Disease","4","23"
"REGION III (CENTRAL LUZON)","AURORA","ZONE I","Hand, Foot, and Mouth Disease","3","23"
"REGION III (CENTRAL LUZON)","AURORA","ZONE II","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","PALTIC","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","NORTH POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","AURORA","BARANGAY IV","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","BULACAN","SAN FRANCISCO","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","BULACAN","GAYA-GAYA","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","BULACAN","MUZON EAST","Hand, Foot, and Mouth Disease","7","23"
"REGION III (CENTRAL LUZON)","BULACAN","SAN MATEO","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","BULACAN","DAGAT-DAGATAN","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","NUEVA ECIJA","BALITE","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","PAMPANGA","TINAJERO","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","TARLAC","BALANOY","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","ZAMBALES","SAN LORENZO","Hand, Foot, and Mouth Disease","2","23"
"REGION III (CENTRAL LUZON)","ZAMBALES","SANTIAGO","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","BATANGAS","POBLACION BARANGAY 1","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","CAVITE","MABUHAY","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","SANTO TOMAS","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","LAGUNA","NIUGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","PULO","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","LAGUNA","CHRYSANTHEMUM","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","ESTRELLA","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","LANDAYAN","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","LAGUNA","LANGGAM","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","LAGUNA","LARAM","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","SAN ANTONIO","Hand, Foot, and Mouth Disease","7","23"
"REGION IV-A (CALABARZON)","LAGUNA","UNITED BETTER LIVING","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","POOC","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","LAGUNA","TAGAPO","Hand, Foot, and Mouth Disease","4","23"
"REGION IV-A (CALABARZON)","LAGUNA","BULIHAN","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","LAGUNA","BANCA-BANCA","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","QUEZON","MALAYA","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","QUEZON","SAN IGNACIO ILAYA","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","QUEZON","UMIRAY","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","QUEZON","TALISOY","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","QUEZON","LUBAYAT","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","QUEZON","POBLACION I","Hand, Foot, and Mouth Disease","3","23"
"REGION IV-A (CALABARZON)","RIZAL","CUPANG","Hand, Foot, and Mouth Disease","2","23"
"REGION IV-A (CALABARZON)","RIZAL","MALANDAY","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","BUSAY","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","LANOTE","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","AYALA","Hand, Foot, and Mouth Disease","5","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","CALARIAN","Hand, Foot, and Mouth Disease","4","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","CANELAR","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","KASANYANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","LABUAN","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","SINUNOC","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","TUGBUNGAN","Hand, Foot, and Mouth Disease","7","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","MALINTUBOAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","MANDIH","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SAN JOSE","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","DAMIT","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LUCOBAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","CAMANGA","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LOCUBAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","DATU TOTOCAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LOWER LANDING","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SICPAO","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SWITCH","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","RIZAL","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","UPPER SICPAO","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","MANIKAAN","Hand, Foot, and Mouth Disease","6","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","12","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","DANAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LIMASON","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BELLA","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","PAYONGAN","Hand, Foot, and Mouth Disease","4","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","PAMINTAYAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","6","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BANGKEROHAN","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","LOWER TAWAY","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","PANGI","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","CATITUAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","MALUNGON","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BALUNGISAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BATAAN","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","LOGPOND","Hand, Foot, and Mouth Disease","4","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","VILLAGRACIA","Hand, Foot, and Mouth Disease","2","23"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","MALUNGON","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","LINAYASAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","MAN-UP","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","ODIONG","Hand, Foot, and Mouth Disease","6","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","QUINASAY-AN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","TALON","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","MANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","SIGCAY","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","TIGUM","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","10","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","JULITA","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","23"
