"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BALNASAN","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BANTAYAN","Hand, Foot, and Mouth Disease","3","19"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","COROCONOG","Hand, Foot, and Mouth Disease","5","19"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","ZONE 1","Hand, Foot, and Mouth Disease","6","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","CANTICUM","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","MERCEDES","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 13","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 2","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","UBO","Hand, Foot, and Mouth Disease","3","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BASUD","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","ILIJAN","Hand, Foot, and Mouth Disease","4","19"
"REGION VIII (EASTERN VISAYAS)","SAMAR","VILLAHERMOSA","Hand, Foot, and Mouth Disease","5","19"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","TAA","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","CAWAYAN","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","NAHAONG","Hand, Foot, and Mouth Disease","2","19"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","MAANYAG","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","IMBATUG","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","OSMEÑA","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","NORTH POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","SAN ROQUE","Hand, Foot, and Mouth Disease","3","19"
"REGION X (NORTHERN MINDANAO)","CITY OF CAGAYAN DE ORO","PIGSAG-AN","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","CITY OF ILIGAN","MARIA CRISTINA","Hand, Foot, and Mouth Disease","3","19"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","LANIPAO","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","DIMAYON","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","TANGAB","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","CAPULE","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","UPPER POTONGAN","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","POBLACION","Hand, Foot, and Mouth Disease","5","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","BIGA","Hand, Foot, and Mouth Disease","2","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","SOUTH POBLACION","Hand, Foot, and Mouth Disease","3","19"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","SUGBONGCOGON","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","BUCANA","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","TIGATTO","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","GABI","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","6","19"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","KILAGDING","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","CUAMBOG","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","BINUANGAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","LIBAY-LIBAY","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","ISING","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","LICUP","Hand, Foot, and Mouth Disease","3","19"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","PEÑAPLATA","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TAMBO","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","COGON","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","BULACAN","Hand, Foot, and Mouth Disease","4","19"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","PITU","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","5","19"
"REGION XI (DAVAO REGION)","DAVAO OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","MAINIT","Hand, Foot, and Mouth Disease","2","19"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","CENTRAL","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","DATU AGOD","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","LUHONG","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","MALIBATUAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","BENOLIGAN","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","DAGONG","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","COTABATO","SALVACION","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","BAGACAY","Hand, Foot, and Mouth Disease","5","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","KAWAS","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","MARIBULAN","Hand, Foot, and Mouth Disease","4","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","POBLACION","Hand, Foot, and Mouth Disease","9","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","SPRING","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","KABLACAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","TINOTO","Hand, Foot, and Mouth Disease","4","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","UPO","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SARANGANI","LUN PADIDU","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","BENITEZ","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","EL NONOK","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KUSAN","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","REYES","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CONCEPCION","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","ESPERANZA","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MAGSAYSAY","Hand, Foot, and Mouth Disease","3","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","NEW PANGASINAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN ROQUE","Hand, Foot, and Mouth Disease","6","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SANTA CRUZ","Hand, Foot, and Mouth Disease","4","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN JOSE","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","LUNEN","Hand, Foot, and Mouth Disease","2","19"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","KALAWAG III","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","MAGSAYSAY","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","LINGAYAO","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","MAT-I","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","ALEGRIA","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","HUBANG","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","19"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","KAUSWAGAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","CITY OF BUTUAN","MAGUINDA","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","CITY OF BUTUAN","OBRERO POB.","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","DINAGAT ISLANDS","POBLACION","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","5","19"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","BALIBAYON","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","MABINI","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SAN JUAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SAN ROQUE","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SANTA CRUZ","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ANTAO","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ADLAY","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","LAWIGAN","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MAHARLIKA","Hand, Foot, and Mouth Disease","2","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MANGAGOY","Hand, Foot, and Mouth Disease","21","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","5","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN FERNANDO","Hand, Foot, and Mouth Disease","3","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TABON","Hand, Foot, and Mouth Disease","4","19"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","LOYOLA","Hand, Foot, and Mouth Disease","2","19"
