"Region","PHI","Barangay","Disease","No. of Cases","MW"
"MIMAROPA REGION","PALAWAN","IGABAS","Hand, Foot, and Mouth Disease","4","15"
"MIMAROPA REGION","PALAWAN","LOS ANGELES","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","PALAWAN","RIZAL","Hand, Foot, and Mouth Disease","13","15"
"MIMAROPA REGION","PALAWAN","ANTIPULUAN","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","PALAWAN","NARRA","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","PALAWAN","ALFONSO XIII","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","PALAWAN","TABON","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","PALAWAN","CAMPONG ULAY","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","PALAWAN","PUNTA BAJA","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","PALAWAN","POBLACION","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","HAMBI-AN","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","ROMBLON","POBLACION","Hand, Foot, and Mouth Disease","4","15"
"MIMAROPA REGION","ROMBLON","TAN-AG","Hand, Foot, and Mouth Disease","4","15"
"MIMAROPA REGION","ROMBLON","TOCTOC","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","TUNGONAN","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","CAMBAJAO","Hand, Foot, and Mouth Disease","4","15"
"MIMAROPA REGION","ROMBLON","POBLACION","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","ROMBLON","SUGOD","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","AGUTAY","Hand, Foot, and Mouth Disease","6","15"
"MIMAROPA REGION","ROMBLON","AMBULONG","Hand, Foot, and Mouth Disease","4","15"
"MIMAROPA REGION","ROMBLON","SILUM","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","MAYHA","Hand, Foot, and Mouth Disease","4","15"
"MIMAROPA REGION","ROMBLON","BACHAWAN","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","DOÃA JUANA","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","AZARGA","Hand, Foot, and Mouth Disease","2","15"
"MIMAROPA REGION","ROMBLON","CAMPALINGO","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","ROMBLON","CANJALON","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","ROMBLON","MABULO","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","ROMBLON","OTOD","Hand, Foot, and Mouth Disease","3","15"
"MIMAROPA REGION","ROMBLON","CONCEPCION NORTE","Hand, Foot, and Mouth Disease","7","15"
"MIMAROPA REGION","ROMBLON","PAROYHOG","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF LAS PIÃAS","PILAR","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF LAS PIÃAS","TALON DOS","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF LAS PIÃAS","TALON SINGKO","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF LAS PIÃAS","TALON TRES","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF LAS PIÃAS","ZAPOTE","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MAKATI","SINGKAMAS","Hand, Foot, and Mouth Disease","6","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MANDALUYONG","ADDITION HILLS","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MANDALUYONG","HULO","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MANDALUYONG","VERGARA","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","BARANGAY 741","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","BARANGAY 835","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MARIKINA","NANGKA","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MARIKINA","SANTO NIÃO","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MARIKINA","TUMANA","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MUNTINLUPA","ALABANG","Hand, Foot, and Mouth Disease","10","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MUNTINLUPA","BAYANAN","Hand, Foot, and Mouth Disease","5","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MUNTINLUPA","NEW ALABANG VILLAGE","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF MUNTINLUPA","PUTATAN","Hand, Foot, and Mouth Disease","7","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF PASIG","MANGGAHAN","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF PASIG","ROSARIO","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF PASIG","SANTOLAN","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF SAN JUAN","WEST CRAME","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","BAGUMBAYAN","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","CALZADA","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","EAST REMBO","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","FORT BONIFACIO","Hand, Foot, and Mouth Disease","8","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","HAGONOY","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","LIGID-TIPAS","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","LOWER BICUTAN","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","SAN MIGUEL","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","SANTA ANA","Hand, Foot, and Mouth Disease","9","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF TAGUIG","WAWA","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF VALENZUELA","BIGNAY","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF VALENZUELA","ISLA","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","CITY OF VALENZUELA","MARULAS","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","PASAY CITY","BARANGAY 183","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","PASAY CITY","BARANGAY 201","Hand, Foot, and Mouth Disease","6","15"
"NATIONAL CAPITAL REGION (NCR)","PASAY CITY","BARANGAY 66","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","PATEROS","SAN ROQUE","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","PATEROS","SANTA ANA","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","BAGONG SILANGAN","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","BAHAY TORO","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","BATASAN HILLS","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","E. RODRIGUEZ","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","GULOD","Hand, Foot, and Mouth Disease","4","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","LOYOLA HEIGHTS","Hand, Foot, and Mouth Disease","3","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","PASONG TAMO","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","PAYATAS","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","TANDANG SORA","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","TATALON","Hand, Foot, and Mouth Disease","2","15"
"NATIONAL CAPITAL REGION (NCR)","QUEZON CITY","U.P. CAMPUS","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","CITY OF BACOLOD","BATA","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","CITY OF BACOLOD","MANSILINGAN","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","BUSAY","Hand, Foot, and Mouth Disease","5","15"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","DULAO","Hand, Foot, and Mouth Disease","3","15"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","LUNA","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","SAN MIGUEL","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","YUBO","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","NEGROS OCCIDENTAL","DOS HERMANAS","Hand, Foot, and Mouth Disease","6","15"
"NEGROS ISLAND REGION (NIR)","NEGROS ORIENTAL","TAMPOCON II","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","NEGROS ORIENTAL","LIBJO","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","SIQUIJOR","BONTOD","Hand, Foot, and Mouth Disease","2","15"
"NEGROS ISLAND REGION (NIR)","SIQUIJOR","POLANGYUTA","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS NORTE","BGY. NO. 55-A, BARIT-PANDAN","Hand, Foot, and Mouth Disease","4","15"
"REGION I (ILOCOS REGION)","ILOCOS NORTE","CATANGRARAN","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS NORTE","MANALPAC","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS NORTE","NAGPATPATAN","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","BALALENG","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","CALONGBUYAN","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","SAN NICOLAS","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","TABLAC","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","BULALA","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","PATAC","Hand, Foot, and Mouth Disease","6","15"
"REGION I (ILOCOS REGION)","ILOCOS SUR","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","SANTA BARBARA","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","BARORO","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","GENERAL PRIM WEST","Hand, Foot, and Mouth Disease","3","15"
"REGION I (ILOCOS REGION)","LA UNION","GENERAL TERRERO","Hand, Foot, and Mouth Disease","3","15"
"REGION I (ILOCOS REGION)","LA UNION","SINAPANGAN NORTE","Hand, Foot, and Mouth Disease","5","15"
"REGION I (ILOCOS REGION)","LA UNION","POBLACION SUR","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","BIDAY","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","SAN FRANCISCO","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","SAN VICENTE","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","LA UNION","VILA","Hand, Foot, and Mouth Disease","3","15"
"REGION I (ILOCOS REGION)","LA UNION","SASABA","Hand, Foot, and Mouth Disease","5","15"
"REGION I (ILOCOS REGION)","LA UNION","ANDUYAN","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","PANGASINAN","CALOOCAN DUPO","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","PANGASINAN","BONUAN BINLOC","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","PANGASINAN","BONUAN GUESET","Hand, Foot, and Mouth Disease","3","15"
"REGION I (ILOCOS REGION)","PANGASINAN","PANTAL","Hand, Foot, and Mouth Disease","3","15"
"REGION I (ILOCOS REGION)","PANGASINAN","MANIBOC","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","PANGASINAN","PARIAN","Hand, Foot, and Mouth Disease","3","15"
"REGION I (ILOCOS REGION)","PANGASINAN","QUETEGAN","Hand, Foot, and Mouth Disease","2","15"
"REGION I (ILOCOS REGION)","PANGASINAN","TALOGTOG","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","BATANES","CHANARIAN","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","BATANES","IHUBOK I","Hand, Foot, and Mouth Disease","23","15"
"REGION II (CAGAYAN VALLEY)","BATANES","IHUBOK II","Hand, Foot, and Mouth Disease","23","15"
"REGION II (CAGAYAN VALLEY)","BATANES","KAYHUVOKAN","Hand, Foot, and Mouth Disease","19","15"
"REGION II (CAGAYAN VALLEY)","BATANES","SAN ANTONIO","Hand, Foot, and Mouth Disease","14","15"
"REGION II (CAGAYAN VALLEY)","BATANES","SAN JOAQUIN","Hand, Foot, and Mouth Disease","4","15"
"REGION II (CAGAYAN VALLEY)","BATANES","SALAGAO","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","BATANES","HAÃIB","Hand, Foot, and Mouth Disease","5","15"
"REGION II (CAGAYAN VALLEY)","BATANES","KAUMBAKAN","Hand, Foot, and Mouth Disease","7","15"
"REGION II (CAGAYAN VALLEY)","BATANES","PANATAYAN","Hand, Foot, and Mouth Disease","7","15"
"REGION II (CAGAYAN VALLEY)","BATANES","UVOY","Hand, Foot, and Mouth Disease","9","15"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","MABUTTAL EAST","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","DADAO","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","DILAM","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","SAN JOSE","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","CAGAYAN","ATULAYAN NORTE","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","TAGARAN","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","RAGAN SUR","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","AYOD","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","BUCAL SUR","Hand, Foot, and Mouth Disease","6","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","SAN JOSE NORTE I","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","ARELLANO","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","MINAGBAG","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","SANTOS","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","ZONE I","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","ISABELA","ZONE II","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","LUBLUB","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","SALINGSINGAN","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","COMON","Hand, Foot, and Mouth Disease","4","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","POBLACION","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","CAREB","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","QUIRINO","Hand, Foot, and Mouth Disease","4","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","MABUSLO","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","BONFAL PROPER","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","BUSILAC","Hand, Foot, and Mouth Disease","10","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","MAGSAYSAY","Hand, Foot, and Mouth Disease","3","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","PAITAN","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","SALVACION","Hand, Foot, and Mouth Disease","4","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","CASTILLO VILLAGE","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","BAGAHABAG","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","BANGAAN","Hand, Foot, and Mouth Disease","2","15"
"REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","QUEZON","Hand, Foot, and Mouth Disease","2","15"
"REGION III (CENTRAL LUZON)","AURORA","BARANGAY 1","Hand, Foot, and Mouth Disease","2","15"
"REGION III (CENTRAL LUZON)","AURORA","CALANGCUASAN","Hand, Foot, and Mouth Disease","3","15"
"REGION III (CENTRAL LUZON)","AURORA","CALANTAS","Hand, Foot, and Mouth Disease","3","15"
"REGION III (CENTRAL LUZON)","AURORA","ESTEVES","Hand, Foot, and Mouth Disease","4","15"
"REGION III (CENTRAL LUZON)","AURORA","LUAL","Hand, Foot, and Mouth Disease","2","15"
"REGION III (CENTRAL LUZON)","AURORA","NONONG SENIOR","Hand, Foot, and Mouth Disease","2","15"
"REGION III (CENTRAL LUZON)","BATAAN","BAGUMBAYAN","Hand, Foot, and Mouth Disease","3","15"
"REGION III (CENTRAL LUZON)","BATAAN","PAG-ASA","Hand, Foot, and Mouth Disease","6","15"
"REGION III (CENTRAL LUZON)","BATAAN","SAYSAIN","Hand, Foot, and Mouth Disease","4","15"
