"Region","PHI","Barangay","Disease","No. of Cases","MW"
"3","BULACAN","MUZON","Dengue","16","17"
"3","BULACAN","SANTO CRISTO","Dengue","5","17"
"3","BULACAN","SAPANG PALAY","Dengue","3","17"
"3","BULACAN","TUNGKONG MANGGA","Dengue","3","17"
"3","BULACAN","CAMACHILE","Dengue","3","17"
"3","BULACAN","MALIS","Dengue","3","17"
"3","BULACAN","SANTA CRUZ","Dengue","4","17"
"3","BULACAN","SAN SEBASTIAN","Dengue","3","17"
"3","BULACAN","ABANGAN SUR","Dengue","3","17"
"3","BULACAN","LAMBAKIN","Dengue","4","17"
"3","BULACAN","LIAS","Dengue","9","17"
"3","BULACAN","LOMA DE GATO","Dengue","8","17"
"3","BULACAN","PRENZA II","Dengue","5","17"
"3","BULACAN","SANTA ROSA II","Dengue","3","17"
"3","BULACAN","SAOG","Dengue","4","17"
"3","BULACAN","BIGTE","Dengue","5","17"
"3","BULACAN","BAGONG BARRIO","Dengue","4","17"
"3","BULACAN","MALIBONG MATANDA","Dengue","4","17"
"3","BULACAN","MAPULANG LUPA","Dengue","4","17"
"3","BULACAN","PINAGKUARTELAN","Dengue","3","17"
"3","BULACAN","POBLACION","Dengue","3","17"
"3","BULACAN","SILING BATA","Dengue","4","17"
"3","BULACAN","SAN JOSE","Dengue","4","17"
"3","BULACAN","SANTO ROSARIO","Dengue","4","17"
"3","BULACAN","SANTO NIÑO","Dengue","4","17"
"3","BULACAN","TABANG","Dengue","6","17"
"3","BULACAN","BALATONG B","Dengue","3","17"
"3","BULACAN","POBLACION","Dengue","3","17"
"3","BULACAN","TIBAG","Dengue","5","17"
"3","BULACAN","BASUIT","Dengue","3","17"
"3","BULACAN","MAASIM","Dengue","4","17"
"3","BULACAN","BANTOG","Dengue","4","17"
"3","BULACAN","CALUMPANG","Dengue","5","17"
"3","BULACAN","CAMBIO","Dengue","4","17"
"3","BULACAN","PARTIDA","Dengue","4","17"
"3","BULACAN","SAN VICENTE","Dengue","3","17"
"3","BULACAN","SANTA LUCIA","Dengue","4","17"
"3","BULACAN","SAPANG","Dengue","3","17"
"3","BULACAN","SIBUL","Dengue","6","17"
"3","BULACAN","CAINGIN","Dengue","7","17"
"3","BULACAN","CAPIHAN","Dengue","5","17"
"3","BULACAN","MAGUINAO","Dengue","5","17"
"3","BULACAN","PINACPINACAN","Dengue","3","17"
"3","BULACAN","TAMBUBONG","Dengue","6","17"
"3","BULACAN","CAMANGYANAN","Dengue","4","17"
"3","BULACAN","CATMON","Dengue","3","17"
"3","BULACAN","CAY POMBO","Dengue","4","17"
"3","BULACAN","CAYSIO","Dengue","4","17"
"3","BULACAN","POBLACION","Dengue","4","17"
"3","BULACAN","PULONG BUHANGIN","Dengue","6","17"
"3","BULACAN","SAN VICENTE","Dengue","3","17"
"3","BULACAN","SANTA CLARA","Dengue","3","17"
"3","BULACAN","TABING BAKOD","Dengue","4","17"
"3","BULACAN","TUMANA","Dengue","3","17"
"3","NUEVA ECIJA","ADUAS CENTRO (ADUAS)","Dengue","3","17"
"3","NUEVA ECIJA","OBRERO","Dengue","3","17"
"3","NUEVA ECIJA","SAN VICENTE","Dengue","4","17"
"3","NUEVA ECIJA","SANTA RITA","Dengue","3","17"
"3","NUEVA ECIJA","MALIMBA","Dengue","4","17"
"3","NUEVA ECIJA","PAMBUAN","Dengue","3","17"
"3","NUEVA ECIJA","SAN PEDRO (POB.)","Dengue","7","17"
"3","NUEVA ECIJA","CANANTONG","Dengue","4","17"
"3","NUEVA ECIJA","POBLACION NORTE","Dengue","3","17"
"3","PAMPANGA","SAN VICENTE","Dengue","5","17"
"3","PAMPANGA","SAN JOSE MESULO","Dengue","3","17"
"3","PAMPANGA","SAN MATEO","Dengue","3","17"
"3","PAMPANGA","SAN NICOLAS","Dengue","4","17"
"3","PAMPANGA","TINAJERO","Dengue","5","17"
"3","PAMPANGA","PALIGUI","Dengue","4","17"
"3","PAMPANGA","PESCADORES (POB.)","Dengue","3","17"
"3","PAMPANGA","BALITI","Dengue","5","17"
"3","PAMPANGA","BULAON","Dengue","18","17"
"3","PAMPANGA","CALULUT","Dengue","6","17"
"3","PAMPANGA","SAN NICOLAS","Dengue","6","17"
"3","PAMPANGA","SINDALAN","Dengue","3","17"
"3","PAMPANGA","CABANGCALAN","Dengue","3","17"
"3","PAMPANGA","CARMENCITA","Dengue","3","17"
"3","PAMPANGA","LAMBAC","Dengue","5","17"
"3","PAMPANGA","MAGSAYSAY","Dengue","3","17"
"3","PAMPANGA","SAN RAFAEL (DUCK ISLAND)","Dengue","3","17"
"3","PAMPANGA","SANTA INES","Dengue","3","17"
"3","PAMPANGA","SANTA URSULA","Dengue","7","17"
"3","PAMPANGA","LOURDES (LAUC PAU)","Dengue","6","17"
"3","PAMPANGA","SAN JOSE APUNAN","Dengue","3","17"
"3","PAMPANGA","SAN MATIAS","Dengue","5","17"
"3","PAMPANGA","SANTA CRUZ","Dengue","3","17"
"3","PAMPANGA","SANTIAGO","Dengue","4","17"
"3","PAMPANGA","DAU","Dengue","9","17"
"3","PAMPANGA","TABUN","Dengue","3","17"
"3","PAMPANGA","CADUANG TETE","Dengue","4","17"
"3","PAMPANGA","SAN ILDEFONSO","Dengue","4","17"
"3","PAMPANGA","SAN ISIDRO","Dengue","4","17"
"3","PAMPANGA","SAN VICENTE","Dengue","3","17"
"3","PAMPANGA","SANTA CRUZ (POB.)","Dengue","4","17"
"3","PAMPANGA","SANTO NIÑO","Dengue","3","17"
"3","PAMPANGA","SAN ISIDRO MATUA (POB.)","Dengue","3","17"
"3","PAMPANGA","STA. CRUZ","Dengue","3","17"
"3","PAMPANGA","STA. LUCIA PAGUIBA","Dengue","3","17"
"3","PAMPANGA","LAGUNDI","Dengue","3","17"
"3","PAMPANGA","PANDACAQUI","Dengue","10","17"
"3","PAMPANGA","BABO SACAN","Dengue","4","17"
"3","PAMPANGA","CALZADANG BAYU","Dengue","4","17"
"3","PAMPANGA","CAMIAS","Dengue","4","17"
"3","PAMPANGA","MANIBAUG PASIG","Dengue","3","17"
"3","PAMPANGA","PLANAS","Dengue","3","17"
"3","PAMPANGA","PULONG SANTOL","Dengue","4","17"
"3","PAMPANGA","SAN JOSE","Dengue","3","17"
"3","PAMPANGA","SAN ISIDRO","Dengue","3","17"
"3","PAMPANGA","SAN MIGUEL","Dengue","4","17"
"3","PAMPANGA","SAN PABLO PROPER","Dengue","3","17"
"3","PAMPANGA","SANTA MARIA","Dengue","13","17"
"3","PAMPANGA","DILA-DILA","Dengue","5","17"
"3","PAMPANGA","SAN BARTOLOME","Dengue","3","17"
"3","PAMPANGA","SAN MATIAS","Dengue","3","17"
"3","PAMPANGA","SAN VICENTE","Dengue","3","17"
"3","TARLAC","CRISTO REY","Dengue","8","17"
"3","TARLAC","O'DONNELL","Dengue","6","17"
"3","TARLAC","SANTA LUCIA","Dengue","4","17"
"3","TARLAC","CARANGIAN","Dengue","3","17"
"3","TARLAC","MATATALAIB","Dengue","4","17"
"3","TARLAC","SAN JOSE","Dengue","4","17"
"3","TARLAC","SAN NICOLAS","Dengue","4","17"
"3","TARLAC","SAN RAFAEL","Dengue","5","17"
"3","TARLAC","SAPANG TAGALOG","Dengue","3","17"
"3","TARLAC","CULATINGAN","Dengue","10","17"
"3","TARLAC","PANDO","Dengue","10","17"
"3","TARLAC","PARANG","Dengue","3","17"
"3","TARLAC","SAN FRANCISCO","Dengue","3","17"
"3","TARLAC","SANTO NIÑO","Dengue","3","17"
"3","TARLAC","LOMBOY","Dengue","7","17"
"3","TARLAC","SAN JULIAN","Dengue","5","17"
"3","TARLAC","ESTACION","Dengue","8","17"
"3","TARLAC","PATALAN","Dengue","3","17"
"5","SORSOGON","RIZAL","Dengue","4","17"
"6","AKLAN","ONDOY","Dengue","5","17"
"6","AKLAN","CATICLAN","Dengue","5","17"
"6","ANTIQUE","LISUB","Dengue","5","17"
"6","ANTIQUE","PALMA","Dengue","3","17"
"6","ANTIQUE","IGBALANGAO","Dengue","4","17"
"6","ANTIQUE","SEMIRARA","Dengue","4","17"
"6","ANTIQUE","PIAPI I","Dengue","3","17"
"6","ANTIQUE","CASIT-AN","Dengue","6","17"
"6","ANTIQUE","LINDERO","Dengue","6","17"
"6","ANTIQUE","MAGCALON","Dengue","3","17"
"6","ANTIQUE","ABIERA","Dengue","5","17"
"6","ANTIQUE","ARAS-ASAN","Dengue","5","17"
"6","ANTIQUE","BACALAN","Dengue","5","17"
"6","ANTIQUE","IDIO","Dengue","3","17"
"6","ANTIQUE","POBLACION","Dengue","3","17"
"6","ANTIQUE","DISTRICT III (POB.)","Dengue","6","17"
"6","ANTIQUE","LACARON","Dengue","3","17"
"6","ANTIQUE","PIS-ANAN","Dengue","6","17"
"6","ANTIQUE","VILLAHERMOSA","Dengue","3","17"
"6","ANTIQUE","SAN FRANCISCO NORTE","Dengue","4","17"
"6","ANTIQUE","STO. ROSARIO","Dengue","4","17"
"6","ANTIQUE","ABACA","Dengue","5","17"
"6","ANTIQUE","PANDANAN","Dengue","3","17"
"6","ANTIQUE","TAKAS (POB.)","Dengue","14","17"
"6","CAPIZ","MANIBAD","Dengue","4","17"
"6","CAPIZ","DINGINAN","Dengue","3","17"
"6","GUIMARAS","M. CHAVEZ","Dengue","3","17"
"6","GUIMARAS","SUCLARAN","Dengue","4","17"
"6","ILOILO","POBLACION","Dengue","4","17"
"6","ILOILO","AGCUYAWAN CALSADA","Dengue","3","17"
"6","ILOILO","ROMBLON","Dengue","3","17"
"6","ILOILO","BOTONG","Dengue","3","17"
"6","ILOILO","CANSILAYAN","Dengue","5","17"
"6","ILOILO","TO-OG","Dengue","5","17"
"6","ILOILO CITY","M. V. HECHANOVA","Dengue","3","17"
"7","BOHOL","NAPO","Dengue","3","17"
"7","BOHOL","SAN AGUSTIN","Dengue","3","17"
"7","BOHOL","SAN ISIDRO","Dengue","3","17"
"7","BOHOL","SAN JOSE","Dengue","3","17"
"7","BOHOL","CAWAYANAN","Dengue","4","17"
"7","CEBU","JACLUPAN","Dengue","4","17"
"7","CEBU","LAGTANG","Dengue","3","17"
"7","CEBU","MOHON","Dengue","5","17"
"7","CEBU","SAN ISIDRO","Dengue","3","17"
"7","CEBU","TANGKE","Dengue","4","17"
"7","CEBU","POBLACION","Dengue","3","17"
"7","CEBU CITY","BANILAD","Dengue","3","17"
"7","CEBU CITY","BASAK SAN NICOLAS","Dengue","7","17"
"7","CEBU CITY","GUADALUPE","Dengue","7","17"
"7","CEBU CITY","INAYAWAN","Dengue","3","17"
"7","CEBU CITY","LABANGON","Dengue","4","17"
"7","CEBU CITY","LAHUG (POB.)","Dengue","5","17"
"7","CEBU CITY","MABOLO","Dengue","3","17"
"7","CEBU CITY","PASIL","Dengue","3","17"
"7","CEBU CITY","TALAMBAN","Dengue","3","17"
"7","LAPU-LAPU CITY (OPON)","AGUS","Dengue","3","17"
"7","LAPU-LAPU CITY (OPON)","BABAG","Dengue","3","17"
"7","MANDAUE CITY","CASUNTINGAN","Dengue","3","17"
"7","MANDAUE CITY","MAGUIKAY","Dengue","3","17"
"7","MANDAUE CITY","PAKNA-AN","Dengue","4","17"
"8","BILIRAN","MAPUYO","Dengue","5","17"
"9","CITY OF ISABELA","AGUADA","Dengue","5","17"
"9","CITY OF ISABELA","BALATANAY","Dengue","5","17"
"9","CITY OF ISABELA","CARBON","Dengue","3","17"
"9","CITY OF ISABELA","DIKI","Dengue","3","17"
"9","CITY OF ISABELA","LANOTE","Dengue","3","17"
"9","CITY OF ISABELA","MENZI","Dengue","4","17"
"9","CITY OF ISABELA","SAN RAFAEL","Dengue","5","17"
"9","CITY OF ISABELA","SUMAGDANG","Dengue","4","17"
"9","CITY OF ISABELA","TABUK (POB.)","Dengue","5","17"
"9","CITY OF ISABELA","TAMPALAN","Dengue","7","17"
"9","ZAMBOANGA CITY","ARENA BLANCO","Dengue","3","17"
"9","ZAMBOANGA CITY","AYALA","Dengue","3","17"
"9","ZAMBOANGA CITY","CABATANGAN","Dengue","4","17"
"9","ZAMBOANGA CITY","CALARIAN","Dengue","4","17"
"9","ZAMBOANGA CITY","LABUAN","Dengue","4","17"
"9","ZAMBOANGA CITY","MAMPANG","Dengue","7","17"
"9","ZAMBOANGA CITY","MANICAHAN","Dengue","5","17"
"9","ZAMBOANGA CITY","PASOBOLONG","Dengue","3","17"
"9","ZAMBOANGA CITY","PUTIK","Dengue","3","17"
"9","ZAMBOANGA CITY","SAN ROQUE","Dengue","5","17"
"9","ZAMBOANGA CITY","SANGALI","Dengue","7","17"
"9","ZAMBOANGA CITY","SANTA CATALINA","Dengue","3","17"
"9","ZAMBOANGA CITY","TALON-TALON","Dengue","3","17"
"9","ZAMBOANGA DEL NORTE","POTOL (POB.)","Dengue","3","17"
"9","ZAMBOANGA DEL NORTE","GALAS","Dengue","4","17"
"9","ZAMBOANGA DEL NORTE","BACUNGAN","Dengue","4","17"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","5","17"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","4","17"
"9","ZAMBOANGA DEL SUR","CARIDAD","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","LOWER LANDING","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","UPPER LANDING","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","DIPLO","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","DALAPANG","Dengue","4","17"
"9","ZAMBOANGA DEL SUR","POBLACION (LAKEWOOD)","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","7","17"
"9","ZAMBOANGA DEL SUR","BALANGASAN (POB.)","Dengue","4","17"
"9","ZAMBOANGA DEL SUR","DAO","Dengue","5","17"
"9","ZAMBOANGA DEL SUR","SAN PEDRO (POB.)","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","TIGUMA","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","TULAWAS","Dengue","5","17"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","ABONG-ABONG","Dengue","3","17"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","4","17"
"9","ZAMBOANGA SIBUGAY","POBLACION","Dengue","11","17"
"10","BUKIDNON","MAILAG","Dengue","3","17"
"10","BUKIDNON","POBLACION","Dengue","8","17"
"10","BUKIDNON","SINAYAWAN","Dengue","4","17"
"10","BUKIDNON","TONGANTONGAN","Dengue","8","17"
"10","BUKIDNON","MALINAO","Dengue","4","17"
"10","BUKIDNON","NINOY AQUINO","Dengue","3","17"
"10","BUKIDNON","DAMILAG","Dengue","4","17"
"10","BUKIDNON","TANKULAN (POB.)","Dengue","3","17"
"10","BUKIDNON","DOLOGON","Dengue","3","17"
"10","BUKIDNON","BACUSANON","Dengue","4","17"
"10","BUKIDNON","POBLACION","Dengue","4","17"
"10","BUKIDNON","DELAPA","Dengue","3","17"
"10","BUKIDNON","POBLACION (KIOKONG)","Dengue","4","17"
"10","CAGAYAN DE ORO CITY","BALULANG","Dengue","5","17"
"10","CAGAYAN DE ORO CITY","CANITO-AN","Dengue","3","17"
"10","CAGAYAN DE ORO CITY","CARMEN","Dengue","4","17"
"10","CAGAYAN DE ORO CITY","GUSA","Dengue","3","17"
"10","CAGAYAN DE ORO CITY","LUMBIA","Dengue","4","17"
"10","CAGAYAN DE ORO CITY","MACABALAN","Dengue","5","17"
"10","ILIGAN CITY","DALIPUGA","Dengue","6","17"
"10","ILIGAN CITY","MAHAYHAY","Dengue","4","17"
"10","ILIGAN CITY","TUBOD","Dengue","7","17"
"10","LANAO DEL NORTE","POBLACION BACOLOD","Dengue","3","17"
"10","LANAO DEL NORTE","BATOLACONGAN (BASAGAD)","Dengue","3","17"
"10","LANAO DEL NORTE","POBLACION EAST","Dengue","4","17"
"10","LANAO DEL NORTE","SAN VICENTE","Dengue","3","17"
"10","LANAO DEL NORTE","LIBERTAD","Dengue","3","17"
"10","LANAO DEL NORTE","LANIPAO","Dengue","4","17"
"10","LANAO DEL NORTE","MARANDING","Dengue","5","17"
"10","LANAO DEL NORTE","REBE","Dengue","6","17"
"10","LANAO DEL NORTE","SAPAD","Dengue","3","17"
"10","LANAO DEL NORTE","DANGULAAN","Dengue","4","17"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","17"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","IBABAO","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","LILOAN","Dengue","6","17"
"10","MISAMIS OCCIDENTAL","LAPASAN","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","MIALEN","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","PAN-AY","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","PALILAN","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","SANTA CRUZ (POB.)","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","EASTERN POBLACION","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","PUNTOD","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","LANGCANGAN PROPER","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","PINES","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","TALIC","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","AGUADA (POB.)","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","BANADERO (POB.)","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","BAYBAY SAN ROQUE","Dengue","5","17"
"10","MISAMIS OCCIDENTAL","CARANGAN","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","CARMEN (MISAMIS ANNEX)","Dengue","7","17"
"10","MISAMIS OCCIDENTAL","DIGUAN","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","DOÑA CONSUELO","Dengue","6","17"
"10","MISAMIS OCCIDENTAL","KINUMAN NORTE","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","LABO","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","MALAUBANG","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","MANINGCOL","Dengue","5","17"
"10","MISAMIS OCCIDENTAL","MOLICAY","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","SAN ANTONIO","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","TINAGO","Dengue","8","17"
"10","MISAMIS OCCIDENTAL","BATO","Dengue","5","17"
"10","MISAMIS OCCIDENTAL","DEBOLOC","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","SOUTHERN POBLACION","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","BITIBUT","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","COLUPAN BAJO","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","SINONOC","Dengue","6","17"
"10","MISAMIS OCCIDENTAL","MANTIC","Dengue","3","17"
"10","MISAMIS OCCIDENTAL","MIGCANAWAY","Dengue","4","17"
"10","MISAMIS OCCIDENTAL","SUMIRAP","Dengue","5","17"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","4","17"
"10","MISAMIS ORIENTAL","UPPER JASAAN (POB.)","Dengue","3","17"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","5","17"
"10","MISAMIS ORIENTAL","CABUG","Dengue","3","17"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","4","17"
"10","MISAMIS ORIENTAL","SALAY RIVER I","Dengue","3","17"
"11","DAVAO CITY","AGDAO","Dengue","3","17"
"11","DAVAO CITY","BAGO GALLERA","Dengue","6","17"
"11","DAVAO CITY","BAGUIO (POB.)","Dengue","6","17"
"11","DAVAO CITY","BARANGAY 22-C (POB.)","Dengue","5","17"
"11","DAVAO CITY","BARANGAY 33-D (POB.)","Dengue","3","17"
"11","DAVAO CITY","BARANGAY 37-D (POB.)","Dengue","3","17"
"11","DAVAO CITY","BARANGAY 5-A (POB.)","Dengue","4","17"
"11","DAVAO CITY","BUCANA","Dengue","8","17"
"11","DAVAO CITY","BUHANGIN (POB.)","Dengue","10","17"
"11","DAVAO CITY","BUNAWAN (POB.)","Dengue","7","17"
"11","DAVAO CITY","CABANTIAN","Dengue","4","17"
"11","DAVAO CITY","CATALUNAN GRANDE","Dengue","8","17"
"11","DAVAO CITY","CATALUNAN PEQUEÑO","Dengue","3","17"
"11","DAVAO CITY","DALIAO","Dengue","3","17"
"11","DAVAO CITY","ILANG","Dengue","8","17"
"11","DAVAO CITY","INDANGAN","Dengue","4","17"
"11","DAVAO CITY","LUBOGAN","Dengue","5","17"
"11","DAVAO CITY","LUMIAD","Dengue","4","17"
"11","DAVAO CITY","MA-A","Dengue","3","17"
"11","DAVAO CITY","MALABOG","Dengue","4","17"
"11","DAVAO CITY","MALAGOS","Dengue","5","17"
"11","DAVAO CITY","MINTAL","Dengue","3","17"
"11","DAVAO CITY","PANACAN","Dengue","5","17"
"11","DAVAO CITY","PAQUIBATO (POB.)","Dengue","3","17"
"11","DAVAO CITY","SASA","Dengue","7","17"
"11","DAVAO CITY","TAGURANO","Dengue","3","17"
"11","DAVAO CITY","TALOMO (POB.)","Dengue","6","17"
"11","DAVAO CITY","TIBUNGCO","Dengue","12","17"
"11","DAVAO CITY","TIGATTO","Dengue","3","17"
"11","DAVAO CITY","TORIL (POB.)","Dengue","7","17"
"11","DAVAO DE ORO","MANGAYON","Dengue","3","17"
"11","DAVAO DE ORO","MAPARAT","Dengue","4","17"
"11","DAVAO DE ORO","NEW ALEGRIA","Dengue","3","17"
"11","DAVAO DE ORO","NGAN","Dengue","3","17"
"11","DAVAO DE ORO","POBLACION","Dengue","12","17"
"11","DAVAO DE ORO","LAAC (POB.)","Dengue","3","17"
"11","DAVAO DE ORO","TAGNANAN (MAMPISING)","Dengue","6","17"
"11","DAVAO DE ORO","ELIZALDE (SOMIL)","Dengue","3","17"
"11","DAVAO DE ORO","KINUBAN","Dengue","3","17"
"11","DAVAO DE ORO","LIBAY-LIBAY","Dengue","4","17"
"11","DAVAO DE ORO","BAWANI","Dengue","3","17"
"11","DAVAO DE ORO","MALINAWON","Dengue","3","17"
"11","DAVAO DE ORO","POBLACION","Dengue","5","17"
"11","DAVAO DE ORO","NABOC","Dengue","3","17"
"11","DAVAO DE ORO","POBLACION","Dengue","8","17"
"11","DAVAO DE ORO","ANDAP","Dengue","3","17"
"11","DAVAO DE ORO","KINGKING (POB.)","Dengue","11","17"
"11","DAVAO DEL NORTE","CAMBANOGOY (POB.)","Dengue","5","17"
"11","DAVAO DEL NORTE","MAGATOS","Dengue","3","17"
"11","DAVAO DEL NORTE","NAPUNGAS","Dengue","5","17"
"11","DAVAO DEL NORTE","DUJALI","Dengue","10","17"
"11","DAVAO DEL NORTE","TANGLAW","Dengue","9","17"
"11","DAVAO DEL NORTE","ALEJAL","Dengue","3","17"
"11","DAVAO DEL NORTE","ANIBONGAN","Dengue","3","17"
"11","DAVAO DEL NORTE","ISING (POB.)","Dengue","5","17"
"11","DAVAO DEL NORTE","A. O. FLOIRENDO","Dengue","4","17"
"11","DAVAO DEL NORTE","CAGANGOHAN","Dengue","5","17"
"11","DAVAO DEL NORTE","GREDU (POB.)","Dengue","5","17"
"11","DAVAO DEL NORTE","J.P. LAUREL","Dengue","3","17"
"11","DAVAO DEL NORTE","MADUAO","Dengue","6","17"
"11","DAVAO DEL NORTE","NEW PANDAN (POB.)","Dengue","3","17"
"11","DAVAO DEL NORTE","NEW VISAYAS","Dengue","7","17"
"11","DAVAO DEL NORTE","SALVACION","Dengue","5","17"
