"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","DANLAG","Leptospirosis","2","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KIPALBIG","Leptospirosis","3","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","LAMPITAK","Leptospirosis","4","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN ISIDRO","Leptospirosis","3","16"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","POBLACION","Leptospirosis","2","16"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","POBLACION","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","BALANGBALANG","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","SAN ANTONIO","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN MARCOS","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN TEODORO","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DAKUTAN","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","AZPETIA","Leptospirosis","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","LA UNION","Leptospirosis","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","PATIN-AY","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","BAYUGAN 3","Leptospirosis","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","LIBUAC","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","NOVELE","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Leptospirosis","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SANTA CRUZ","Leptospirosis","3","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","ALEGRIA","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","DOÑA FLAVIA","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Leptospirosis","2","16"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN NICOLAS","Leptospirosis","2","16"
"REGION XIII (CARAGA)","DINAGAT ISLANDS","POBLACION","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","POBLACION","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","WASHINGTON","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","LUNA","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SAN JUAN","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","TAGANITO","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","OSMEÑA","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","CAGUYAO","Leptospirosis","4","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","COMAWAS","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","LABISMA","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MAHARLIKA","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MANGAGOY","Leptospirosis","25","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MONE","Leptospirosis","6","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN FERNANDO","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN ISIDRO","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN JOSE","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN ROQUE","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TABON","Leptospirosis","19","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TELAJE","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TIDMAN","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ANIBONGAN","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","BOGAK","Leptospirosis","2","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Leptospirosis","4","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","UNION","Leptospirosis","3","16"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","OTEIZA","Leptospirosis","3","16"
