"Region","PHI","Barangay","Disease","No. of Cases","MW"
"3","TARLAC","PANDO","Dengue","5","19"
"3","TARLAC","SAN FRANCISCO","Dengue","5","19"
"3","TARLAC","SANTA ROSA","Dengue","3","19"
"3","TARLAC","SANTIAGO","Dengue","3","19"
"3","TARLAC","LOMBOY","Dengue","6","19"
"3","TARLAC","SAN JULIAN","Dengue","5","19"
"3","TARLAC","ESTACION","Dengue","6","19"
"3","TARLAC","PALACPALAC","Dengue","3","19"
"3","ZAMBALES","BALOGANON","Dengue","3","19"
"3","ZAMBALES","BANI","Dengue","3","19"
"5","CAMARINES NORTE","BANOCBOC","Dengue","3","19"
"6","AKLAN","BATUAN","Dengue","5","19"
"6","AKLAN","CATICLAN","Dengue","3","19"
"6","AKLAN","MANOC-MANOC","Dengue","4","19"
"6","ANTIQUE","IPIL","Dengue","5","19"
"6","ANTIQUE","IGBALANGAO","Dengue","3","19"
"6","ANTIQUE","BUHANG","Dengue","4","19"
"6","ANTIQUE","PIAPI I","Dengue","4","19"
"6","ANTIQUE","CASIT-AN","Dengue","4","19"
"6","ANTIQUE","LINDERO","Dengue","6","19"
"6","ANTIQUE","BADIANG","Dengue","3","19"
"6","ANTIQUE","MAYBATO NORTE","Dengue","3","19"
"6","ANTIQUE","IGUIRINDON","Dengue","3","19"
"6","ANTIQUE","ABIERA","Dengue","11","19"
"6","ANTIQUE","BACALAN","Dengue","4","19"
"6","ANTIQUE","IDIO","Dengue","3","19"
"6","ANTIQUE","POBLACION","Dengue","5","19"
"6","ANTIQUE","DISTRICT III (POB.)","Dengue","5","19"
"6","ANTIQUE","DISTRICT IV (POB.)","Dengue","4","19"
"6","ANTIQUE","IGDAGMAY","Dengue","3","19"
"6","ANTIQUE","PIS-ANAN","Dengue","6","19"
"6","ANTIQUE","VILLAHERMOSA","Dengue","3","19"
"6","ANTIQUE","SAN FRANCISCO NORTE","Dengue","4","19"
"6","ANTIQUE","ABACA","Dengue","3","19"
"6","ANTIQUE","IGLINAB","Dengue","4","19"
"6","ANTIQUE","SAN AGUSTIN","Dengue","3","19"
"6","ANTIQUE","TAKAS (POB.)","Dengue","12","19"
"6","ANTIQUE","UBOS (POB.)","Dengue","7","19"
"6","CAPIZ","AGLALANA","Dengue","3","19"
"6","CAPIZ","AGAMBULONG","Dengue","3","19"
"6","CAPIZ","DINGINAN","Dengue","3","19"
"6","CAPIZ","POBLACION","Dengue","3","19"
"6","GUIMARAS","SANTA TERESA","Dengue","5","19"
"6","GUIMARAS","CABUNGAHAN","Dengue","3","19"
"6","GUIMARAS","SUCLARAN","Dengue","5","19"
"6","ILOILO","POBLACION","Dengue","6","19"
"6","ILOILO","SIMSIMAN","Dengue","3","19"
"6","ILOILO","KINAGDAN","Dengue","5","19"
"6","ILOILO","NASLO-BUCAO","Dengue","4","19"
"6","ILOILO","BOTONG","Dengue","3","19"
"6","ILOILO","CANSILAYAN","Dengue","8","19"
"6","ILOILO","IGANG","Dengue","3","19"
"6","ILOILO","SAN ANTONIO","Dengue","3","19"
"6","ILOILO","SAN ANDRES","Dengue","5","19"
"7","BOHOL","POBLACION (CALINGGANAY)","Dengue","3","19"
"7","BOHOL","DANAO","Dengue","3","19"
"7","BOHOL","AGUINING","Dengue","5","19"
"7","BOHOL","SAN ISIDRO","Dengue","3","19"
"7","BOHOL","CAWAYANAN","Dengue","6","19"
"7","CEBU","MADRIDEJOS","Dengue","3","19"
"7","CEBU","POBLACION","Dengue","3","19"
"7","CEBU","JACLUPAN","Dengue","7","19"
"7","CEBU","MOHON","Dengue","4","19"
"7","CEBU","POBLACION","Dengue","3","19"
"7","CEBU","SABANG","Dengue","4","19"
"7","CEBU","MAÑO","Dengue","3","19"
"7","CEBU CITY","BASAK SAN NICOLAS","Dengue","5","19"
"7","CEBU CITY","CAMPUTHAW (POB.)","Dengue","4","19"
"7","CEBU CITY","CAPITOL SITE (POB.)","Dengue","4","19"
"7","CEBU CITY","GUADALUPE","Dengue","6","19"
"7","CEBU CITY","KALUNASAN","Dengue","3","19"
"7","CEBU CITY","LABANGON","Dengue","5","19"
"7","CEBU CITY","LAHUG (POB.)","Dengue","3","19"
"7","CEBU CITY","MABOLO","Dengue","5","19"
"7","CEBU CITY","MAMBALING","Dengue","3","19"
"7","LAPU-LAPU CITY (OPON)","BABAG","Dengue","3","19"
"7","LAPU-LAPU CITY (OPON)","BASAK","Dengue","7","19"
"7","LAPU-LAPU CITY (OPON)","GUN-OB","Dengue","3","19"
"7","LAPU-LAPU CITY (OPON)","PAJAC","Dengue","3","19"
"7","MANDAUE CITY","CUBACUB","Dengue","3","19"
"8","NORTHERN SAMAR","KINABRANAN ZONE II (POB.)","Dengue","3","19"
"8","SAMAR (WESTERN SAMAR)","TRINIDAD","Dengue","3","19"
"9","CITY OF ISABELA","AGUADA","Dengue","4","19"
"9","CITY OF ISABELA","CARBON","Dengue","5","19"
"9","CITY OF ISABELA","DIKI","Dengue","9","19"
"9","CITY OF ISABELA","LANOTE","Dengue","4","19"
"9","CITY OF ISABELA","LUKBUTON","Dengue","4","19"
"9","CITY OF ISABELA","MENZI","Dengue","3","19"
"9","CITY OF ISABELA","SAN RAFAEL","Dengue","4","19"
"9","CITY OF ISABELA","SANTA BARBARA","Dengue","3","19"
"9","CITY OF ISABELA","SUMAGDANG","Dengue","6","19"
"9","CITY OF ISABELA","TABUK (POB.)","Dengue","4","19"
"9","CITY OF ISABELA","TAMPALAN","Dengue","3","19"
"9","ZAMBOANGA CITY","ARENA BLANCO","Dengue","3","19"
"9","ZAMBOANGA CITY","CALARIAN","Dengue","3","19"
"9","ZAMBOANGA CITY","CAWIT","Dengue","5","19"
"9","ZAMBOANGA CITY","KASANYANGAN","Dengue","5","19"
"9","ZAMBOANGA CITY","MAMPANG","Dengue","4","19"
"9","ZAMBOANGA CITY","RECODO","Dengue","4","19"
"9","ZAMBOANGA CITY","SAN ROQUE","Dengue","4","19"
"9","ZAMBOANGA CITY","SANTA CATALINA","Dengue","6","19"
"9","ZAMBOANGA CITY","SANTA MARIA","Dengue","3","19"
"9","ZAMBOANGA CITY","SINUNOC","Dengue","4","19"
"9","ZAMBOANGA CITY","TALON-TALON","Dengue","5","19"
"9","ZAMBOANGA DEL NORTE","GALAS","Dengue","6","19"
"9","ZAMBOANGA DEL NORTE","SICAYAB","Dengue","3","19"
"9","ZAMBOANGA DEL NORTE","LAWAGAN","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","LOWER LANDING","Dengue","4","19"
"9","ZAMBOANGA DEL SUR","UPPER LANDING","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","5","19"
"9","ZAMBOANGA DEL SUR","MANGUILES","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","8","19"
"9","ZAMBOANGA DEL SUR","BALANGASAN (POB.)","Dengue","4","19"
"9","ZAMBOANGA DEL SUR","BANALE","Dengue","5","19"
"9","ZAMBOANGA DEL SUR","DAO","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","DUMAGOC","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","MANGA","Dengue","4","19"
"9","ZAMBOANGA DEL SUR","TIGUMA","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","TUBURAN (POB.)","Dengue","4","19"
"9","ZAMBOANGA DEL SUR","TULAWAS","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","MATI","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","PONGAPONG","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","19"
"9","ZAMBOANGA DEL SUR","ABONG-ABONG","Dengue","4","19"
"9","ZAMBOANGA SIBUGAY","PANDAN-PANDAN","Dengue","3","19"
"9","ZAMBOANGA SIBUGAY","POBLACION","Dengue","7","19"
"9","ZAMBOANGA SIBUGAY","POBLACION (TALUSAN)","Dengue","3","19"
"10","BUKIDNON","IMBATUG","Dengue","3","19"
"10","BUKIDNON","DAGAT-KIDAVAO","Dengue","4","19"
"10","BUKIDNON","MABUHAY","Dengue","3","19"
"10","BUKIDNON","MAILAG","Dengue","3","19"
"10","BUKIDNON","POBLACION","Dengue","10","19"
"10","BUKIDNON","SUGOD","Dengue","3","19"
"10","BUKIDNON","TONGANTONGAN","Dengue","9","19"
"10","BUKIDNON","MALINAO","Dengue","3","19"
"10","BUKIDNON","NINOY AQUINO","Dengue","8","19"
"10","BUKIDNON","POBLACION","Dengue","4","19"
"10","BUKIDNON","POBLACION","Dengue","3","19"
"10","BUKIDNON","LUNOCAN","Dengue","3","19"
"10","BUKIDNON","SANTIAGO","Dengue","3","19"
"10","BUKIDNON","TANKULAN (POB.)","Dengue","3","19"
"10","BUKIDNON","DANGGAWAN","Dengue","3","19"
"10","BUKIDNON","DOLOGON","Dengue","6","19"
"10","BUKIDNON","BUTONG","Dengue","3","19"
"10","CAGAYAN DE ORO CITY","BALULANG","Dengue","5","19"
"10","CAGAYAN DE ORO CITY","BUGO","Dengue","5","19"
"10","CAGAYAN DE ORO CITY","BULUA","Dengue","4","19"
"10","CAGAYAN DE ORO CITY","CARMEN","Dengue","5","19"
"10","CAGAYAN DE ORO CITY","KAUSWAGAN","Dengue","3","19"
"10","CAGAYAN DE ORO CITY","LUMBIA","Dengue","8","19"
"10","CAGAYAN DE ORO CITY","MACABALAN","Dengue","3","19"
"10","ILIGAN CITY","DALIPUGA","Dengue","3","19"
"10","ILIGAN CITY","LUINAB","Dengue","3","19"
"10","ILIGAN CITY","MAHAYHAY","Dengue","3","19"
"10","ILIGAN CITY","MARIA CRISTINA","Dengue","3","19"
"10","ILIGAN CITY","PALAO","Dengue","3","19"
"10","ILIGAN CITY","TIBANGA","Dengue","3","19"
"10","ILIGAN CITY","TUBOD","Dengue","7","19"
"10","LANAO DEL NORTE","BATOLACONGAN (BASAGAD)","Dengue","5","19"
"10","LANAO DEL NORTE","BAYBAY","Dengue","4","19"
"10","LANAO DEL NORTE","MARANDING","Dengue","10","19"
"10","LANAO DEL NORTE","REBE","Dengue","3","19"
"10","LANAO DEL NORTE","POBLACION (BAGO-A-INGUD)","Dengue","3","19"
"10","LANAO DEL NORTE","DANGULAAN","Dengue","8","19"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","19"
"10","LANAO DEL NORTE","POBLACION","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","PELONG","Dengue","5","19"
"10","MISAMIS OCCIDENTAL","LILOAN","Dengue","5","19"
"10","MISAMIS OCCIDENTAL","PISA-AN","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","MACABAYAO","Dengue","5","19"
"10","MISAMIS OCCIDENTAL","SANTA CRUZ (POB.)","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","SINARA BAJO","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","TABO-O","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","PUNTOD","Dengue","5","19"
"10","MISAMIS OCCIDENTAL","TALIC","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","BANADERO (POB.)","Dengue","7","19"
"10","MISAMIS OCCIDENTAL","BAYBAY SAN ROQUE","Dengue","7","19"
"10","MISAMIS OCCIDENTAL","BAYBAY TRIUNFO","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","CARANGAN","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","CARMEN (MISAMIS ANNEX)","Dengue","7","19"
"10","MISAMIS OCCIDENTAL","DIGUAN","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","GANGO","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","KINUMAN NORTE","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","LABO","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","MANINGCOL","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","MOLICAY","Dengue","8","19"
"10","MISAMIS OCCIDENTAL","SAN ANTONIO","Dengue","5","19"
"10","MISAMIS OCCIDENTAL","TINAGO","Dengue","7","19"
"10","MISAMIS OCCIDENTAL","SOUTHERN POBLACION","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","SINONOC","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","BARANGAY VI - LOWER POLAO (POB.)","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","GARANG","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","KIMAT","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","MALORO","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","MANTIC","Dengue","4","19"
"10","MISAMIS OCCIDENTAL","MIGCANAWAY","Dengue","6","19"
"10","MISAMIS OCCIDENTAL","SAN APOLINARIO","Dengue","3","19"
"10","MISAMIS OCCIDENTAL","SUMIRAP","Dengue","3","19"
"10","MISAMIS ORIENTAL","LOURDES","Dengue","3","19"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","3","19"
"10","MISAMIS ORIENTAL","BOBONTUGAN","Dengue","4","19"
"10","MISAMIS ORIENTAL","SAN ISIDRO","Dengue","3","19"
"10","MISAMIS ORIENTAL","MAUSWAGON","Dengue","3","19"
"10","MISAMIS ORIENTAL","CONSUELO","Dengue","3","19"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","4","19"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","3","19"
"10","MISAMIS ORIENTAL","SALAY RIVER I","Dengue","3","19"
"10","MISAMIS ORIENTAL","CASINGLOT","Dengue","4","19"
"11","DAVAO CITY","AGDAO","Dengue","3","19"
"11","DAVAO CITY","ALEJANDRA NAVARRO (LASANG)","Dengue","3","19"
"11","DAVAO CITY","ALFONSO ANGLIONGTO SR.","Dengue","3","19"
"11","DAVAO CITY","BAGO GALLERA","Dengue","7","19"
"11","DAVAO CITY","BAGUIO (POB.)","Dengue","5","19"
"11","DAVAO CITY","BALIOK","Dengue","4","19"
"11","DAVAO CITY","BARANGAY 19-B (POB.)","Dengue","3","19"
"11","DAVAO CITY","BARANGAY 22-C (POB.)","Dengue","4","19"
"11","DAVAO CITY","BARANGAY 37-D (POB.)","Dengue","3","19"
"11","DAVAO CITY","BATO","Dengue","5","19"
"11","DAVAO CITY","BUCANA","Dengue","9","19"
"11","DAVAO CITY","BUHANGIN (POB.)","Dengue","9","19"
"11","DAVAO CITY","BUNAWAN (POB.)","Dengue","4","19"
"11","DAVAO CITY","CABANTIAN","Dengue","4","19"
"11","DAVAO CITY","CALINAN (POB.)","Dengue","7","19"
"11","DAVAO CITY","CATALUNAN GRANDE","Dengue","5","19"
"11","DAVAO CITY","CATALUNAN PEQUEÑO","Dengue","7","19"
"11","DAVAO CITY","DALIAO","Dengue","9","19"
"11","DAVAO CITY","DUMOY","Dengue","4","19"
"11","DAVAO CITY","ILANG","Dengue","3","19"
"11","DAVAO CITY","LANGUB","Dengue","3","19"
"11","DAVAO CITY","LUBOGAN","Dengue","6","19"
"11","DAVAO CITY","MALAGOS","Dengue","3","19"
"11","DAVAO CITY","MANAMBULAN","Dengue","3","19"
"11","DAVAO CITY","MARAPANGI","Dengue","3","19"
"11","DAVAO CITY","MATINA CROSSING","Dengue","6","19"
"11","DAVAO CITY","PANACAN","Dengue","6","19"
"11","DAVAO CITY","PAQUIBATO (POB.)","Dengue","3","19"
"11","DAVAO CITY","SASA","Dengue","3","19"
"11","DAVAO CITY","TAGURANO","Dengue","3","19"
"11","DAVAO CITY","TALOMO (POB.)","Dengue","9","19"
"11","DAVAO CITY","TORIL (POB.)","Dengue","7","19"
"11","DAVAO CITY","TUGBOK (POB.)","Dengue","3","19"
"11","DAVAO DE ORO","MAPARAT","Dengue","3","19"
"11","DAVAO DE ORO","OSMEÑA","Dengue","3","19"
"11","DAVAO DE ORO","POBLACION","Dengue","14","19"
"11","DAVAO DE ORO","TAMIA","Dengue","3","19"
"11","DAVAO DE ORO","POBLACION","Dengue","3","19"
"11","DAVAO DE ORO","POBLACION","Dengue","4","19"
"11","DAVAO DE ORO","SAWANGAN","Dengue","3","19"
"11","DAVAO DE ORO","POBLACION","Dengue","8","19"
"11","DAVAO DE ORO","MAINIT","Dengue","4","19"
"11","DAVAO DE ORO","CABINUANGAN (POB.)","Dengue","4","19"
"11","DAVAO DE ORO","KINGKING (POB.)","Dengue","18","19"
"11","DAVAO DEL NORTE","CAMBANOGOY (POB.)","Dengue","5","19"
"11","DAVAO DEL NORTE","NEW SANTIAGO","Dengue","3","19"
"11","DAVAO DEL NORTE","DUJALI","Dengue","6","19"
"11","DAVAO DEL NORTE","MAGUPISING","Dengue","3","19"
"11","DAVAO DEL NORTE","TANGLAW","Dengue","7","19"
"11","DAVAO DEL NORTE","ISING (POB.)","Dengue","7","19"
"11","DAVAO DEL NORTE","STO. NIÑO","Dengue","4","19"
"11","DAVAO DEL NORTE","TABA","Dengue","3","19"
"11","DAVAO DEL NORTE","CAGANGOHAN","Dengue","3","19"
"11","DAVAO DEL NORTE","GREDU (POB.)","Dengue","6","19"
"11","DAVAO DEL NORTE","MADUAO","Dengue","4","19"
"11","DAVAO DEL NORTE","NEW PANDAN (POB.)","Dengue","3","19"
"11","DAVAO DEL NORTE","NEW VISAYAS","Dengue","8","19"
"11","DAVAO DEL NORTE","SALVACION","Dengue","7","19"
"11","DAVAO DEL NORTE","SAN FRANCISCO (POB.)","Dengue","5","19"
"11","DAVAO DEL NORTE","SAN VICENTE","Dengue","4","19"
"11","DAVAO DEL NORTE","SINDATON","Dengue","12","19"
"11","DAVAO DEL NORTE","SOUTHERN DAVAO","Dengue","3","19"
"11","DAVAO DEL NORTE","TIBUNGOL","Dengue","6","19"
"11","DAVAO DEL NORTE","UPPER LICANAN","Dengue","4","19"
"11","DAVAO DEL NORTE","APOKON","Dengue","16","19"
"11","DAVAO DEL NORTE","MAGUGPO WEST","Dengue","3","19"
"11","DAVAO DEL NORTE","MANKILAM","Dengue","11","19"
"11","DAVAO DEL NORTE","SAN MIGUEL (CAMP 4)","Dengue","7","19"
"11","DAVAO DEL NORTE","VISAYAN VILLAGE","Dengue","13","19"
"11","DAVAO DEL NORTE","GABUYAN","Dengue","7","19"
"11","DAVAO DEL NORTE","MABANTAO","Dengue","4","19"
"11","DAVAO DEL NORTE","MANIKI (POBLACION)","Dengue","14","19"
